,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
200,0,0,1,0,27,1,1,101,2681.15,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False
201,0,0,0,0,14,1,1,80,1112.3,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
202,1,0,1,1,71,1,0,105,7405.5,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
203,1,0,0,1,13,1,1,78,1033.95,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
204,1,0,0,0,44,1,0,68,2958.95,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
205,0,0,0,0,33,1,1,79,2684.85,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
206,1,0,1,1,72,0,1,55,4179.2,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
207,1,0,0,0,1,1,0,79,79.9,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
208,0,0,0,0,19,1,1,106,1934.45,1,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
209,1,0,1,0,64,1,1,102,6654.1,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
210,1,0,0,0,2,1,1,46,84.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
211,0,0,0,0,1,0,0,25,25.25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
212,1,0,0,1,61,1,0,19,1124.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
213,0,0,1,1,29,1,0,20,540.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
214,1,1,1,0,23,1,0,86,1975.85,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
215,0,0,1,0,57,0,1,58,3437.45,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
216,1,0,1,1,72,0,0,45,3139.8,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
217,1,0,1,0,66,0,1,56,3789.2,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
218,1,0,1,1,65,1,1,84,5324.5,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
219,0,0,0,0,8,1,1,80,624.6,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
220,0,0,0,0,4,1,1,70,268.35,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
221,0,0,1,0,71,1,0,24,1836.9,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
222,1,0,1,1,1,1,1,20,20.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
223,1,0,1,0,4,1,0,50,179.35,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
224,0,0,0,0,12,1,1,19,219.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
225,1,0,0,0,24,0,1,50,1288.75,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
226,0,0,1,1,31,1,1,81,2545.75,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
227,0,0,1,0,1,1,0,55,55.2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
228,1,0,0,0,30,1,1,89,2723.15,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
229,0,0,1,1,47,1,1,85,4107.25,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
230,1,0,0,0,54,1,1,108,5760.65,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
231,1,0,0,0,50,1,1,93,4747.5,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
232,1,0,0,0,1,1,1,84,84.6,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
233,0,0,0,0,72,1,0,20,1566.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
234,0,0,0,0,29,1,0,25,702.0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
235,1,0,0,0,2,1,1,54,114.1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
236,0,0,0,0,10,0,1,29,299.05,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
237,1,0,1,0,18,1,1,73,1305.95,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
238,0,1,0,0,11,1,1,95,1120.3,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
239,1,0,0,0,16,1,0,19,284.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
240,0,0,0,0,72,1,0,86,6350.5,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
241,1,0,0,0,72,1,0,109,7878.3,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
242,0,0,1,1,41,1,1,74,3187.65,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False
243,0,1,1,0,65,1,0,94,6126.15,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
244,0,1,0,0,13,1,1,54,731.3,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
245,1,1,0,0,4,1,0,75,273.4,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
246,1,0,0,0,41,1,0,65,2531.8,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
247,1,1,0,0,15,1,1,74,1074.3,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
248,1,0,0,0,1,1,1,48,48.55,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
249,1,0,0,0,42,1,1,99,4298.45,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
250,0,0,1,0,51,1,1,93,4619.55,0,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
251,0,0,1,1,2,1,0,70,147.15,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
252,1,1,1,0,1,0,0,40,40.2,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
253,1,0,0,1,32,1,0,83,2633.3,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
254,1,0,0,0,10,1,1,19,193.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
255,0,0,1,1,67,0,1,59,4103.9,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
256,0,0,1,1,61,1,0,115,7008.15,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
257,1,0,0,0,50,1,0,114,5791.1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
258,0,0,1,0,2,1,1,44,80.55,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
259,0,1,1,0,29,0,1,45,1228.65,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
260,1,1,0,0,3,0,1,41,132.2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
261,1,1,0,0,13,1,1,106,1364.3,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
262,1,1,1,0,57,1,1,89,4925.35,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
263,0,0,0,0,31,0,1,49,1520.1,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
264,0,0,1,0,45,1,0,113,5032.25,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
265,0,0,1,1,61,1,0,88,5526.75,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
266,1,0,0,0,50,1,0,24,1195.25,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
267,0,1,0,0,19,1,1,105,2007.25,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
268,1,0,0,0,59,1,0,19,1099.6,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
269,0,0,1,0,71,1,1,24,1732.95,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
270,0,1,0,0,16,1,1,94,1511.2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
271,1,0,1,0,57,1,1,59,3450.15,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
272,1,0,0,0,1,0,0,24,24.8,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,1,1,1,0,20,1,0,107,2172.05,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
274,1,0,0,0,1,1,0,70,70.6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
275,1,0,1,0,5,1,1,85,401.1,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
276,0,0,1,0,52,1,1,105,5624.85,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
277,1,1,1,0,21,1,1,64,1339.8,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
278,1,0,0,0,14,0,1,55,771.95,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
279,0,0,0,0,5,1,0,50,244.75,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
280,0,0,0,0,6,1,0,55,322.9,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
281,0,0,0,0,10,1,0,51,498.25,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
282,0,0,0,1,1,1,0,25,25.4,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
283,0,0,0,0,68,1,0,54,3687.75,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
284,1,0,1,1,18,1,0,95,1779.95,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
285,0,0,0,0,22,1,1,76,1783.6,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
286,0,0,0,0,20,1,1,44,927.15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
287,1,0,1,0,1,1,0,70,70.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
288,1,1,0,0,8,1,1,74,606.55,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
289,1,0,0,0,10,1,1,44,435.4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
290,1,1,0,0,24,1,1,76,1712.7,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
291,1,0,0,0,35,1,0,61,2021.2,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
292,1,0,1,1,23,1,0,86,1940.8,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
293,0,1,0,0,6,1,1,89,567.8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
